FlightID,RouteID,FlightNumber,DepartureTime,ArrivalTime
F9945,R1,FL9945,2019-04-18 20:00:00,2019-04-18 22:50:00
F9946,R3,FL9946,2019-06-27 07:55:00,2019-06-27 13:25:00
F9947,R3,FL9947,2019-06-27 06:00:00,2019-06-27 09:10:00
F9948,R3,FL9948,2019-06-24 02:00:00,2019-06-24 07:45:00
F9949,R3,FL9949,2019-06-27 09:15:00,2019-06-27 19:00:00
F9950,R2,FL9950,2019-05-06 12:00:00,2019-05-06 21:50:00
F9951,R3,FL9951,2019-03-27 06:20:00,2019-03-28 04:25:00
F9952,R3,FL9952,2019-06-12 20:00:00,2019-06-13 04:24:59
F9953,R1,FL9953,2019-03-12 05:45:00,2019-03-13 08:15:00
F9954,R3,FL9954,2019-06-15 22:50:00,2019-06-16 12:35:00
F9955,R3,FL9955,2019-05-09 11:30:00,2019-05-09 19:15:00
F9956,R5,FL9956,2019-06-21 19:35:00,2019-06-21 21:05:00
F9957,R3,FL9957,2019-03-03 10:00:00,2019-03-03 21:00:00
F9958,R3,FL9958,2019-06-01 11:25:00,2019-06-01 19:15:00
F9959,R3,FL9959,2019-03-27 19:10:00,2019-03-29 04:25:00
F9960,R3,FL9960,2019-06-09 10:35:00,2019-06-10 01:30:00
F9961,R3,FL9961,2019-03-21 15:55:00,2019-03-21 21:55:00
F9962,R2,FL9962,2019-03-24 21:10:00,2019-03-25 16:20:00
F9963,R3,FL9963,2019-05-21 05:55:00,2019-05-22 07:40:00
F9964,R2,FL9964,2019-05-18 09:35:00,2019-05-18 19:10:00
F9965,R3,FL9965,2019-06-15 07:05:00,2019-06-16 04:25:00
F9966,R3,FL9966,2019-06-06 16:55:00,2019-06-07 19:15:00
F9967,R3,FL9967,2019-03-27 19:10:00,2019-03-28 19:45:00
F9968,R1,FL9968,2019-04-27 19:50:00,2019-04-27 22:50:00
F9969,R3,FL9969,2019-05-15 07:55:00,2019-05-15 13:25:00
F9970,R4,FL9970,2019-03-03 11:35:00,2019-03-03 14:00:00
F9971,R1,FL9971,2019-06-03 01:30:00,2019-06-03 04:15:00
F9972,R1,FL9972,2019-05-15 21:10:00,2019-05-16 00:05:00
F9973,R3,FL9973,2019-06-24 22:00:00,2019-06-25 19:15:00
F9974,R3,FL9974,2019-03-03 09:45:00,2019-03-04 09:25:00
F9975,R3,FL9975,2019-03-09 10:55:00,2019-03-10 19:15:00
F9976,R2,FL9976,2019-04-09 19:00:00,2019-04-10 11:04:59
F9977,R3,FL9977,2019-05-27 11:25:00,2019-05-27 21:00:00
F9978,R3,FL9978,2019-06-06 14:35:00,2019-06-07 04:25:00
F9979,R1,FL9979,2019-03-18 05:45:00,2019-03-18 16:10:00
F9980,R1,FL9980,2019-05-09 08:20:00,2019-05-09 11:20:00
F9981,R3,FL9981,2019-05-01 08:30:00,2019-05-01 19:00:00
F9982,R2,FL9982,2019-04-01 12:00:00,2019-04-01 21:50:00
F9983,R2,FL9983,2019-06-03 09:00:00,2019-06-03 11:25:00
F9984,R2,FL9984,2019-05-15 22:20:00,2019-05-16 00:40:00
F9985,R3,FL9985,2019-05-27 09:45:00,2019-05-27 22:30:00
F9986,R3,FL9986,2019-03-03 16:00:00,2019-03-04 18:50:00
F9987,R3,FL9987,2019-06-27 05:10:00,2019-06-27 10:05:00
F9988,R3,FL9988,2019-05-27 08:30:00,2019-05-27 19:00:00
F9989,R2,FL9989,2019-06-12 16:50:00,2019-06-13 11:10:00
F9990,R3,FL9990,2019-05-27 20:00:00,2019-05-28 04:24:59
F9991,R2,FL9991,2019-03-24 11:35:00,2019-03-24 18:50:00
F9992,R2,FL9992,2019-04-01 10:20:00,2019-04-01 17:35:00
F9993,R4,FL9993,2019-06-09 11:40:00,2019-06-09 13:55:00
F9994,R3,FL9994,2019-05-09 08:30:00,2019-05-09 19:15:00
F9995,R5,FL9995,2019-05-01 13:15:00,2019-05-01 14:45:00
F9996,R3,FL9996,2019-06-27 15:05:00,2019-06-28 01:30:00
F9997,R2,FL9997,2019-05-06 06:30:00,2019-05-06 18:15:00
F9998,R1,FL9998,2019-05-12 13:20:00,2019-05-12 16:10:00
F9999,R1,FL9999,2019-04-24 22:10:00,2019-04-25 01:00:00
F10000,R3,FL10000,2019-05-27 07:30:00,2019-05-27 21:00:00
F10001,R3,FL10001,2019-05-27 07:05:00,2019-05-27 19:00:00
F10002,R3,FL10002,2019-03-06 02:05:00,2019-03-06 07:25:00
F10003,R3,FL10003,2019-03-21 09:45:00,2019-03-21 23:00:00
F10004,R1,FL10004,2019-03-18 21:10:00,2019-03-19 00:05:00
F10005,R3,FL10005,2019-05-27 08:30:00,2019-05-27 19:15:00
F10006,R2,FL10006,2019-06-15 20:45:00,2019-06-15 23:20:00
F10007,R3,FL10007,2019-05-21 10:35:00,2019-05-21 19:35:00
F10008,R3,FL10008,2019-05-09 11:25:00,2019-05-09 21:00:00
F10009,R1,FL10009,2019-03-15 13:20:00,2019-03-15 16:10:00
F10010,R3,FL10010,2019-05-15 08:45:00,2019-05-15 13:15:00
F10011,R4,FL10011,2019-06-18 17:45:00,2019-06-18 20:05:00
F10012,R4,FL10012,2019-03-27 22:05:00,2019-03-28 00:25:00
F10013,R3,FL10013,2019-06-09 20:00:00,2019-06-10 07:40:00
F10014,R2,FL10014,2019-04-01 19:35:00,2019-04-01 23:15:00
F10015,R4,FL10015,2019-06-18 19:35:00,2019-06-18 21:55:00
F10016,R3,FL10016,2019-06-15 08:45:00,2019-06-15 21:00:00
F10017,R3,FL10017,2019-05-09 07:05:00,2019-05-09 16:10:00
F10018,R3,FL10018,2019-06-09 19:45:00,2019-06-10 19:00:00
F10019,R3,FL10019,2019-06-12 05:30:00,2019-06-12 19:00:00
F10020,R3,FL10020,2019-05-09 05:00:00,2019-05-10 19:15:00
F10021,R5,FL10021,2019-03-15 10:20:00,2019-03-15 11:50:00
F10022,R3,FL10022,2019-06-03 18:15:00,2019-06-04 19:00:00
F10023,R5,FL10023,2019-05-09 02:55:00,2019-05-09 04:20:00
F10024,R2,FL10024,2019-05-18 07:00:00,2019-05-19 01:20:00
F10025,R3,FL10025,2019-06-27 10:20:00,2019-06-27 18:59:59
F10026,R2,FL10026,2019-03-24 13:55:00,2019-03-24 20:40:00
F10027,R3,FL10027,2019-03-21 16:45:00,2019-03-21 22:15:00
F10028,R2,FL10028,2019-05-18 05:45:00,2019-05-18 19:50:00
F10029,R3,FL10029,2019-06-03 09:40:00,2019-06-04 12:35:00
F10030,R5,FL10030,2019-06-18 10:20:00,2019-06-18 11:50:00
F10031,R2,FL10031,2019-04-18 15:30:00,2019-04-18 18:05:00
F10032,R1,FL10032,2019-03-03 13:20:00,2019-03-03 16:10:00
F10033,R2,FL10033,2019-05-09 17:00:00,2019-05-10 21:05:00
F10034,R3,FL10034,2019-06-24 16:00:00,2019-06-25 19:00:00
F10035,R1,FL10035,2019-04-06 10:10:00,2019-04-06 13:00:00
F10036,R2,FL10036,2019-05-01 18:55:00,2019-05-02 04:40:00
F10037,R2,FL10037,2019-05-15 21:10:00,2019-05-16 09:20:00
F10038,R3,FL10038,2019-06-15 16:00:00,2019-06-15 21:00:00
F10039,R4,FL10039,2019-05-06 11:40:00,2019-05-06 13:55:00
F10040,R3,FL10040,2019-05-09 21:50:00,2019-05-10 19:00:00
F10041,R2,FL10041,2019-05-09 16:30:00,2019-05-10 10:04:59
F10042,R5,FL10042,2019-03-27 06:20:00,2019-03-27 07:45:00
F10043,R3,FL10043,2019-06-09 21:00:00,2019-06-10 19:15:00
F10044,R1,FL10044,2019-04-06 17:00:00,2019-04-06 19:35:00
F10045,R3,FL10045,2019-05-18 07:35:00,2019-05-18 22:30:00
F10046,R2,FL10046,2019-06-06 06:30:00,2019-06-06 16:20:00
F10047,R4,FL10047,2019-03-24 22:05:00,2019-03-25 00:25:00
F10048,R5,FL10048,2019-03-24 10:20:00,2019-03-24 11:50:00
F10049,R2,FL10049,2019-05-09 07:35:00,2019-05-09 23:30:00
F10050,R3,FL10050,2019-06-09 07:05:00,2019-06-09 19:00:00
F10051,R3,FL10051,2019-06-01 12:00:00,2019-06-01 19:15:00
F10052,R2,FL10052,2019-03-24 20:45:00,2019-03-24 23:20:00
F10053,R2,FL10053,2019-04-01 06:30:00,2019-04-01 23:34:59
F10054,R3,FL10054,2019-06-09 05:30:00,2019-06-09 12:35:00
F10055,R3,FL10055,2019-03-03 13:00:00,2019-03-04 01:35:00
F10056,R2,FL10056,2019-06-09 20:00:00,2019-06-10 22:35:00
F10057,R5,FL10057,2019-06-01 05:45:00,2019-06-01 07:15:00
F10058,R3,FL10058,2019-05-21 08:00:00,2019-05-22 04:25:00
F10059,R1,FL10059,2019-04-15 18:55:00,2019-04-15 22:00:00
F10060,R3,FL10060,2019-06-03 12:00:00,2019-06-04 07:40:00
F10061,R3,FL10061,2019-05-18 05:30:00,2019-05-19 04:25:00
F10062,R3,FL10062,2019-06-15 11:40:00,2019-06-15 19:00:00
F10063,R3,FL10063,2019-04-21 07:55:00,2019-04-21 22:25:00
F10064,R1,FL10064,2019-04-24 09:30:00,2019-04-24 12:20:00
F10065,R1,FL10065,2019-06-12 10:10:00,2019-06-12 13:00:00
F10066,R1,FL10066,2019-03-15 14:25:00,2019-03-15 19:25:00
F10067,R3,FL10067,2019-06-24 05:30:00,2019-06-24 19:00:00
F10068,R1,FL10068,2019-06-21 09:30:00,2019-06-21 12:20:00
F10069,R3,FL10069,2019-06-24 16:00:00,2019-06-25 12:35:00
F10070,R2,FL10070,2019-05-21 18:55:00,2019-05-22 08:15:00
F10071,R3,FL10071,2019-06-12 08:00:00,2019-06-12 19:15:00
F10072,R3,FL10072,2019-03-06 09:00:00,2019-03-07 07:40:00
F10073,R1,FL10073,2019-04-18 10:10:00,2019-04-18 13:00:00
F10074,R2,FL10074,2019-05-09 06:55:00,2019-05-09 09:30:00
F10075,R2,FL10075,2019-05-15 08:25:00,2019-05-15 18:15:00
F10076,R2,FL10076,2019-04-09 22:20:00,2019-04-10 00:40:00
F10077,R3,FL10077,2019-06-03 15:00:00,2019-06-04 01:30:00
F10078,R3,FL10078,2019-06-12 19:30:00,2019-06-13 04:24:59
F10079,R3,FL10079,2019-05-21 13:00:00,2019-05-21 19:15:00
F10080,R2,FL10080,2019-05-09 20:45:00,2019-05-09 23:20:00
F10081,R4,FL10081,2019-06-12 07:55:00,2019-06-12 10:15:00
F10082,R2,FL10082,2019-05-24 07:00:00,2019-05-24 20:25:00
F10083,R3,FL10083,2019-06-03 15:00:00,2019-06-04 01:30:00
F10084,R1,FL10084,2019-06-01 10:30:00,2019-06-01 13:20:00
F10085,R2,FL10085,2019-06-12 21:10:00,2019-06-13 08:15:00
F10086,R3,FL10086,2019-06-24 22:50:00,2019-06-25 12:35:00
F10087,R2,FL10087,2019-05-18 20:25:00,2019-05-19 22:05:00
F10088,R2,FL10088,2019-05-09 15:10:00,2019-05-09 23:30:00
F10089,R2,FL10089,2019-05-21 14:05:00,2019-05-22 04:40:00
F10090,R1,FL10090,2019-04-24 07:45:00,2019-04-24 10:40:00
F10091,R3,FL10091,2019-04-06 20:25:00,2019-04-07 01:30:00
F10092,R3,FL10092,2019-06-15 10:20:00,2019-06-15 19:14:59
F10093,R1,FL10093,2019-04-15 04:00:00,2019-04-15 06:50:00
F10094,R5,FL10094,2019-05-12 20:05:00,2019-05-12 21:40:00
F10095,R1,FL10095,2019-03-21 11:30:00,2019-03-21 14:10:00
F10096,R4,FL10096,2019-03-27 19:35:00,2019-03-27 21:55:00
F10097,R3,FL10097,2019-03-09 13:45:00,2019-03-10 18:50:00
F10098,R2,FL10098,2019-05-21 06:30:00,2019-05-21 12:00:00
F10099,R3,FL10099,2019-06-24 19:10:00,2019-06-25 12:35:00
F10100,R3,FL10100,2019-03-27 09:00:00,2019-03-27 21:00:00
F10101,R3,FL10101,2019-05-27 19:00:00,2019-05-28 01:30:00
F10102,R1,FL10102,2019-03-09 10:00:00,2019-03-09 12:45:00
F10103,R1,FL10103,2019-04-21 18:25:00,2019-04-21 21:20:00
F10104,R2,FL10104,2019-05-24 06:30:00,2019-05-25 09:20:00
F10105,R2,FL10105,2019-05-12 20:25:00,2019-05-13 21:05:00
F10106,R2,FL10106,2019-05-12 20:20:00,2019-05-13 23:25:00
F10107,R1,FL10107,2019-03-03 13:40:00,2019-03-03 18:35:00
F10108,R3,FL10108,2019-03-21 22:00:00,2019-03-22 18:50:00
F10109,R4,FL10109,2019-05-03 09:45:00,2019-05-03 12:00:00
F10110,R3,FL10110,2019-05-18 04:55:00,2019-05-18 19:15:00
F10111,R1,FL10111,2019-06-21 05:55:00,2019-06-21 08:35:00
F10112,R3,FL10112,2019-05-18 05:30:00,2019-05-19 04:25:00
F10113,R1,FL10113,2019-03-01 07:00:00,2019-03-01 13:15:00
F10114,R3,FL10114,2019-04-15 11:00:00,2019-04-15 14:15:00
F10115,R1,FL10115,2019-03-09 10:05:00,2019-03-09 13:00:00
F10116,R2,FL10116,2019-04-01 14:05:00,2019-04-01 20:45:00
F10117,R3,FL10117,2019-05-27 08:00:00,2019-05-27 19:00:00
F10118,R2,FL10118,2019-04-09 11:30:00,2019-04-09 16:05:00
F10119,R1,FL10119,2019-03-03 06:00:00,2019-03-03 08:45:00
F10120,R3,FL10120,2019-05-09 15:00:00,2019-05-10 19:00:00
F10121,R1,FL10121,2019-03-18 08:50:00,2019-03-19 16:30:00
F10122,R3,FL10122,2019-06-06 06:05:00,2019-06-07 09:25:00
F10123,R1,FL10123,2019-04-09 01:30:00,2019-04-09 04:15:00
F10124,R3,FL10124,2019-05-27 03:50:00,2019-05-27 12:35:00
F10125,R3,FL10125,2019-06-03 10:35:00,2019-06-04 01:30:00
F10126,R4,FL10126,2019-05-18 11:40:00,2019-05-18 13:55:00
F10127,R3,FL10127,2019-03-21 04:55:00,2019-03-21 21:20:00
F10128,R2,FL10128,2019-05-06 21:10:00,2019-05-07 08:15:00
F10129,R1,FL10129,2019-03-03 14:25:00,2019-03-03 19:25:00
F10130,R2,FL10130,2019-06-06 21:10:00,2019-06-07 08:15:00
F10131,R3,FL10131,2019-05-15 21:50:00,2019-05-16 03:35:00
F10132,R3,FL10132,2019-06-27 21:50:00,2019-06-28 12:35:00
F10133,R2,FL10133,2019-05-01 19:55:00,2019-05-01 22:25:00
F10134,R5,FL10134,2019-06-24 21:20:00,2019-06-24 22:50:00
F10135,R5,FL10135,2019-06-06 10:20:00,2019-06-06 11:50:00
F10136,R2,FL10136,2019-03-24 13:55:00,2019-03-25 18:10:00
F10137,R2,FL10137,2019-05-18 18:55:00,2019-05-19 18:15:00
F10138,R3,FL10138,2019-03-03 05:45:00,2019-03-03 13:20:00
F10139,R2,FL10139,2019-06-09 18:55:00,2019-06-10 16:20:00
F10140,R3,FL10140,2019-06-15 08:30:00,2019-06-15 19:15:00
F10141,R2,FL10141,2019-03-06 14:20:00,2019-03-06 16:55:00
F10142,R3,FL10142,2019-04-09 07:00:00,2019-04-09 19:15:00
F10143,R1,FL10143,2019-04-24 11:40:00,2019-04-24 14:30:00
F10144,R2,FL10144,2019-05-24 18:55:00,2019-05-25 20:45:00
F10145,R3,FL10145,2019-06-03 20:15:00,2019-06-04 19:15:00
F10146,R3,FL10146,2019-05-21 17:15:00,2019-05-22 19:15:00
F10147,R3,FL10147,2019-03-03 17:30:00,2019-03-04 04:25:00
F10148,R3,FL10148,2019-04-09 21:50:00,2019-04-10 03:35:00
F10149,R1,FL10149,2019-03-01 10:30:00,2019-03-01 17:45:00
F10150,R2,FL10150,2019-05-24 20:00:00,2019-05-25 08:15:00
F10151,R1,FL10151,2019-03-18 16:55:00,2019-03-19 08:15:00
F10152,R2,FL10152,2019-04-27 17:15:00,2019-04-27 19:50:00
F10153,R3,FL10153,2019-05-21 07:05:00,2019-05-21 19:00:00
F10154,R3,FL10154,2019-05-18 05:05:00,2019-05-18 12:10:00
F10155,R3,FL10155,2019-05-18 10:35:00,2019-05-19 01:30:00
F10156,R3,FL10156,2019-03-27 08:25:00,2019-03-27 19:15:00
F10157,R2,FL10157,2019-04-01 08:25:00,2019-04-02 12:00:00
F10158,R2,FL10158,2019-05-06 07:35:00,2019-05-06 19:25:00
F10159,R2,FL10159,2019-06-09 15:55:00,2019-06-09 21:25:00
F10160,R3,FL10160,2019-03-06 17:00:00,2019-03-07 01:35:00
F10161,R3,FL10161,2019-05-21 07:10:00,2019-05-21 18:10:00
F10162,R1,FL10162,2019-03-24 22:20:00,2019-03-25 01:10:00
F10163,R1,FL10163,2019-03-15 05:25:00,2019-03-15 10:10:00
F10164,R3,FL10164,2019-05-15 10:00:00,2019-05-15 19:15:00
F10165,R2,FL10165,2019-06-06 07:00:00,2019-06-06 20:25:00
F10166,R3,FL10166,2019-06-15 19:00:00,2019-06-16 01:30:00
F10167,R5,FL10167,2019-03-27 21:20:00,2019-03-27 22:45:00
F10168,R3,FL10168,2019-06-15 11:30:00,2019-06-15 19:15:00
F10169,R3,FL10169,2019-06-15 18:15:00,2019-06-16 12:35:00
F10170,R3,FL10170,2019-06-09 09:00:00,2019-06-09 19:00:00
F10171,R3,FL10171,2019-06-03 22:50:00,2019-06-04 19:00:00
F10172,R3,FL10172,2019-05-18 14:20:00,2019-05-18 22:29:59
F10173,R2,FL10173,2019-06-12 07:10:00,2019-06-12 18:50:00
F10174,R3,FL10174,2019-03-21 08:00:00,2019-03-21 18:50:00
F10175,R3,FL10175,2019-06-12 08:50:00,2019-06-12 21:00:00
F10176,R3,FL10176,2019-04-27 06:50:00,2019-04-27 16:10:00
F10177,R1,FL10177,2019-05-09 06:00:00,2019-05-09 08:45:00
F10178,R3,FL10178,2019-06-06 13:00:00,2019-06-06 21:00:00
F10179,R3,FL10179,2019-06-03 07:05:00,2019-06-03 16:10:00
F10180,R2,FL10180,2019-03-12 09:00:00,2019-03-12 11:30:00
F10181,R5,FL10181,2019-06-09 19:05:00,2019-06-09 20:35:00
F10182,R1,FL10182,2019-03-01 06:45:00,2019-03-01 12:15:00
F10183,R2,FL10183,2019-05-01 09:50:00,2019-05-02 08:55:00
F10184,R5,FL10184,2019-03-27 12:00:00,2019-03-27 13:25:00
F10185,R3,FL10185,2019-05-18 04:55:00,2019-05-18 20:59:59
F10186,R3,FL10186,2019-05-18 14:10:00,2019-05-18 17:10:00
F10187,R3,FL10187,2019-03-03 05:25:00,2019-03-03 18:50:00
F10188,R5,FL10188,2019-05-06 19:35:00,2019-05-06 21:05:00
F10189,R1,FL10189,2019-03-01 07:00:00,2019-03-01 20:20:00
F10190,R1,FL10190,2019-04-01 19:50:00,2019-04-01 22:50:00
F10191,R2,FL10191,2019-05-06 18:55:00,2019-05-07 16:20:00
F10192,R3,FL10192,2019-05-27 17:05:00,2019-05-27 22:15:00
F10193,R3,FL10193,2019-06-15 14:35:00,2019-06-16 12:35:00
F10194,R2,FL10194,2019-06-03 14:25:00,2019-06-03 16:55:00
F10195,R2,FL10195,2019-05-06 20:25:00,2019-05-07 21:05:00
F10196,R3,FL10196,2019-05-15 07:10:00,2019-05-15 16:10:00
F10197,R5,FL10197,2019-05-09 12:00:00,2019-05-09 13:30:00
F10198,R2,FL10198,2019-03-06 05:30:00,2019-03-06 08:20:00
F10199,R2,FL10199,2019-05-18 20:00:00,2019-05-19 20:45:00
F10200,R2,FL10200,2019-05-24 05:50:00,2019-05-25 12:30:00
F10201,R2,FL10201,2019-03-24 21:10:00,2019-03-25 09:15:00
F10202,R1,FL10202,2019-05-09 18:55:00,2019-05-09 22:00:00
F10203,R3,FL10203,2019-06-06 11:30:00,2019-06-07 04:25:00
F10204,R2,FL10204,2019-03-24 05:30:00,2019-03-24 08:20:00
F10205,R1,FL10205,2019-03-15 23:30:00,2019-03-16 02:20:00
F10206,R3,FL10206,2019-05-27 05:15:00,2019-05-28 06:50:00
F10207,R3,FL10207,2019-06-03 14:35:00,2019-06-04 12:35:00
F10208,R3,FL10208,2019-03-06 08:55:00,2019-03-06 18:50:00
F10209,R3,FL10209,2019-06-12 13:05:00,2019-06-13 09:25:00
F10210,R2,FL10210,2019-03-24 16:45:00,2019-03-25 21:05:00
F10211,R2,FL10211,2019-05-09 10:20:00,2019-05-09 17:35:00
F10212,R4,FL10212,2019-06-18 17:45:00,2019-06-18 20:05:00
F10213,R2,FL10213,2019-03-24 20:20:00,2019-03-25 18:45:00
F10214,R2,FL10214,2019-05-01 17:00:00,2019-05-02 09:45:00
F10215,R3,FL10215,2019-05-18 18:35:00,2019-05-19 01:30:00
F10216,R3,FL10216,2019-03-03 06:10:00,2019-03-03 11:20:00
F10217,R2,FL10217,2019-06-27 17:15:00,2019-06-27 19:50:00
F10218,R2,FL10218,2019-05-09 06:30:00,2019-05-09 16:20:00
F10219,R3,FL10219,2019-06-24 09:25:00,2019-06-25 12:35:00
F10220,R1,FL10220,2019-05-21 15:50:00,2019-05-21 18:45:00
F10221,R5,FL10221,2019-03-24 06:20:00,2019-03-24 07:40:00
F10222,R1,FL10222,2019-05-21 21:15:00,2019-05-22 00:15:00
F10223,R3,FL10223,2019-04-24 08:45:00,2019-04-24 13:15:00
F10224,R2,FL10224,2019-03-24 06:30:00,2019-03-24 22:34:59
F10225,R3,FL10225,2019-03-21 09:00:00,2019-03-21 19:15:00
F10226,R3,FL10226,2019-03-21 16:45:00,2019-03-22 07:10:00
F10227,R2,FL10227,2019-05-21 16:50:00,2019-05-22 05:35:00
F10228,R1,FL10228,2019-03-09 05:45:00,2019-03-09 10:25:00
F10229,R2,FL10229,2019-03-03 19:35:00,2019-03-03 22:05:00
F10230,R2,FL10230,2019-05-01 20:25:00,2019-05-02 22:05:00
F10231,R2,FL10231,2019-05-15 09:35:00,2019-05-16 14:25:00
F10232,R2,FL10232,2019-05-21 22:20:00,2019-05-22 00:40:00
F10233,R3,FL10233,2019-03-21 15:00:00,2019-03-22 01:35:00
F10234,R2,FL10234,2019-05-21 20:00:00,2019-05-22 08:15:00
F10235,R1,FL10235,2019-03-03 01:30:00,2019-03-03 04:15:00
F10236,R3,FL10236,2019-06-27 14:00:00,2019-06-27 19:00:00
F10237,R1,FL10237,2019-04-06 11:10:00,2019-04-06 13:55:00
F10238,R2,FL10238,2019-06-09 17:30:00,2019-06-10 20:25:00
F10239,R2,FL10239,2019-06-09 09:35:00,2019-06-09 19:10:00
F10240,R2,FL10240,2019-05-21 05:50:00,2019-05-21 23:15:00
F10241,R3,FL10241,2019-03-21 08:25:00,2019-03-21 18:50:00
F10242,R3,FL10242,2019-05-27 19:10:00,2019-05-28 12:35:00
F10243,R1,FL10243,2019-06-09 20:55:00,2019-06-09 23:40:00
F10244,R2,FL10244,2019-05-09 08:25:00,2019-05-09 16:20:00
F10245,R1,FL10245,2019-03-21 10:30:00,2019-03-22 11:20:00
F10246,R3,FL10246,2019-06-01 07:05:00,2019-06-01 21:00:00
F10247,R3,FL10247,2019-06-06 15:00:00,2019-06-07 01:30:00
F10248,R3,FL10248,2019-03-27 10:45:00,2019-03-27 21:00:00
F10249,R2,FL10249,2019-05-21 06:30:00,2019-05-21 19:50:00
F10250,R3,FL10250,2019-06-09 19:45:00,2019-06-10 04:24:59
F10251,R3,FL10251,2019-05-15 13:05:00,2019-05-15 22:30:00
F10252,R3,FL10252,2019-06-06 06:00:00,2019-06-06 09:10:00
F10253,R3,FL10253,2019-05-12 11:00:00,2019-05-12 14:15:00
F10254,R2,FL10254,2019-05-01 21:10:00,2019-05-02 04:40:00
F10255,R1,FL10255,2019-05-06 07:10:00,2019-05-06 10:10:00
F10256,R2,FL10256,2019-03-09 22:10:00,2019-03-10 00:55:00
F10257,R3,FL10257,2019-06-27 11:40:00,2019-06-27 19:15:00
F10258,R2,FL10258,2019-06-01 14:15:00,2019-06-01 16:45:00
F10259,R3,FL10259,2019-06-01 06:45:00,2019-06-02 04:25:00
F10260,R1,FL10260,2019-04-18 23:55:00,2019-04-19 02:45:00
F10261,R3,FL10261,2019-06-03 02:15:00,2019-06-04 04:25:00
F10262,R2,FL10262,2019-03-24 17:00:00,2019-03-25 09:10:00
F10263,R1,FL10263,2019-06-21 18:55:00,2019-06-21 22:00:00
F10264,R5,FL10264,2019-04-01 19:05:00,2019-04-01 20:35:00
F10265,R3,FL10265,2019-06-12 22:00:00,2019-06-13 19:15:00
F10266,R3,FL10266,2019-06-03 09:40:00,2019-06-04 12:35:00
F10267,R3,FL10267,2019-06-06 07:05:00,2019-06-07 09:25:00
F10268,R3,FL10268,2019-03-03 05:25:00,2019-03-04 04:25:00
F10269,R2,FL10269,2019-03-09 15:10:00,2019-03-09 17:45:00
F10270,R2,FL10270,2019-05-12 20:25:00,2019-05-13 19:10:00
F10271,R2,FL10271,2019-04-01 18:55:00,2019-04-02 19:50:00
F10272,R4,FL10272,2019-06-03 07:05:00,2019-06-03 09:20:00
F10273,R3,FL10273,2019-03-27 17:30:00,2019-03-28 01:35:00
F10274,R3,FL10274,2019-03-09 21:40:00,2019-03-10 07:40:00
F10275,R1,FL10275,2019-03-03 08:30:00,2019-03-03 11:30:00
F10276,R2,FL10276,2019-05-12 12:00:00,2019-05-13 11:10:00
F10277,R3,FL10277,2019-06-03 22:50:00,2019-06-04 04:25:00
F10278,R3,FL10278,2019-06-12 19:45:00,2019-06-13 19:00:00
F10279,R5,FL10279,2019-05-21 19:05:00,2019-05-21 20:35:00
F10280,R2,FL10280,2019-03-24 07:35:00,2019-03-24 22:55:00
F10281,R3,FL10281,2019-05-21 16:00:00,2019-05-22 01:30:00
F10282,R3,FL10282,2019-05-21 20:00:00,2019-05-22 04:24:59
F10283,R3,FL10283,2019-03-09 18:15:00,2019-03-10 04:25:00
F10284,R5,FL10284,2019-06-27 07:05:00,2019-06-27 08:30:00
F10285,R2,FL10285,2019-06-06 05:50:00,2019-06-07 08:55:00
F10286,R3,FL10286,2019-06-27 14:00:00,2019-06-28 12:35:00
F10287,R3,FL10287,2019-03-27 16:45:00,2019-03-28 07:10:00
F10288,R3,FL10288,2019-06-03 17:55:00,2019-06-03 22:50:00
F10289,R2,FL10289,2019-05-21 20:20:00,2019-05-22 20:20:00
F10290,R3,FL10290,2019-06-15 12:55:00,2019-06-16 19:15:00
F10291,R3,FL10291,2019-06-27 13:25:00,2019-06-28 12:35:00
F10292,R5,FL10292,2019-03-06 16:55:00,2019-03-06 18:25:00
F10293,R3,FL10293,2019-03-27 21:50:00,2019-03-28 04:25:00
F10294,R2,FL10294,2019-06-09 22:40:00,2019-06-10 10:40:00
F10295,R2,FL10295,2019-04-18 19:55:00,2019-04-18 22:25:00
F10296,R1,FL10296,2019-03-06 08:55:00,2019-03-06 21:20:00
F10297,R5,FL10297,2019-05-27 19:30:00,2019-05-27 20:45:00
F10298,R3,FL10298,2019-05-18 05:30:00,2019-05-18 19:00:00
F10299,R2,FL10299,2019-06-12 14:25:00,2019-06-12 16:55:00
F10300,R2,FL10300,2019-05-24 07:10:00,2019-05-24 20:20:00
F10301,R3,FL10301,2019-06-27 15:00:00,2019-06-28 12:35:00
F10302,R2,FL10302,2019-03-24 19:35:00,2019-03-24 22:05:00
F10303,R3,FL10303,2019-06-12 02:00:00,2019-06-12 07:45:00
F10304,R3,FL10304,2019-04-09 08:00:00,2019-04-09 19:15:00
F10305,R4,FL10305,2019-03-18 08:20:00,2019-03-18 10:35:00
F10306,R3,FL10306,2019-06-03 16:00:00,2019-06-04 01:30:00
F10307,R2,FL10307,2019-04-12 09:00:00,2019-04-12 11:25:00
F10308,R2,FL10308,2019-06-06 14:35:00,2019-06-07 14:35:00
F10309,R5,FL10309,2019-05-24 06:20:00,2019-05-24 07:40:00
F10310,R4,FL10310,2019-06-24 07:45:00,2019-06-24 10:00:00
F10311,R1,FL10311,2019-03-06 08:00:00,2019-03-07 05:05:00
