FlightID,BookingDate,TravelDate,FareAmount
F9586,2019-06-18,2019-06-24,10368
F9587,2019-04-17,2019-05-15,4282
F9588,2019-05-22,2019-06-12,13292
F9589,2019-06-09,2019-06-27,13764
F9590,2019-03-31,2019-04-01,12681
F9591,2019-04-19,2019-05-12,5198
F9592,2019-02-22,2019-03-09,12615
F9593,2019-03-31,2019-04-21,5644
F9594,2019-02-11,2019-03-12,11087
F9595,2019-04-10,2019-05-03,2227
F9596,2019-05-27,2019-06-18,8016
F9597,2019-04-26,2019-05-09,4885
F9598,2019-03-03,2019-04-01,4174
F9599,2019-05-08,2019-05-09,5162
F9600,2019-06-24,2019-06-27,10262
F9601,2019-06-13,2019-06-18,4049
F9602,2019-05-17,2019-05-27,8372
F9603,2019-05-29,2019-06-12,3419
F9604,2019-03-01,2019-03-27,5073
F9605,2019-05-27,2019-06-06,6069
F9606,2019-03-07,2019-03-21,9709
F9607,2019-06-07,2019-06-12,13014
F9608,2019-05-16,2019-05-18,13029
F9609,2019-04-18,2019-05-15,13937
F9610,2019-02-27,2019-03-03,11349
F9611,2019-05-01,2019-05-21,15129
F9612,2019-06-06,2019-06-09,3597
F9613,2019-04-10,2019-05-06,14388
F9614,2019-02-25,2019-03-09,11087
F9615,2019-04-12,2019-05-01,9663
F9616,2019-05-25,2019-06-01,13014
F9617,2019-05-22,2019-06-06,3943
F9618,2019-03-13,2019-03-15,8845
F9619,2019-02-22,2019-03-24,12173
F9620,2019-05-15,2019-06-09,10262
F9621,2019-03-12,2019-03-21,7242
F9622,2019-06-03,2019-06-24,13292
F9623,2019-03-09,2019-03-21,7708
F9624,2019-05-26,2019-06-21,8040
F9625,2019-05-04,2019-05-12,3597
F9626,2019-05-11,2019-05-27,3841
F9627,2019-05-02,2019-05-15,10203
F9628,2019-04-11,2019-04-27,7173
F9629,2019-06-08,2019-06-09,1965
F9630,2019-05-28,2019-06-06,5054
F9631,2019-02-02,2019-03-03,8855
F9632,2019-02-22,2019-03-01,27992
F9633,2019-04-17,2019-05-09,7341
F9634,2019-05-26,2019-06-03,3919
F9635,2019-03-13,2019-03-27,12242
F9636,2019-04-28,2019-05-18,13067
F9637,2019-06-21,2019-06-24,18804
F9638,2019-04-17,2019-04-21,5645
F9639,2019-06-09,2019-06-24,3597
F9640,2019-05-13,2019-06-09,13587
F9641,2019-06-09,2019-06-21,3597
F9642,2019-05-08,2019-05-18,8879
F9643,2019-03-22,2019-04-21,4319
F9644,2019-03-14,2019-03-27,2050
F9645,2019-05-28,2019-06-03,8040
F9646,2019-04-26,2019-05-06,13584
F9647,2019-05-10,2019-06-06,13014
F9648,2019-04-25,2019-05-15,9345
F9649,2019-05-26,2019-06-03,11507
F9650,2019-05-29,2019-06-06,8266
F9651,2019-03-12,2019-03-24,5678
F9652,2019-05-30,2019-06-12,13377
F9653,2019-04-24,2019-05-21,9345
F9654,2019-05-03,2019-05-15,7191
F9655,2019-03-11,2019-03-27,7845
F9656,2019-05-14,2019-05-21,7229
F9657,2019-02-13,2019-03-01,10981
F9658,2019-05-27,2019-06-09,14178
F9659,2019-02-25,2019-03-21,8784
F9660,2019-04-15,2019-05-12,13941
F9661,2019-05-14,2019-05-21,13067
F9662,2019-06-10,2019-06-27,4995
F9663,2019-05-29,2019-06-03,12488
F9664,2019-06-04,2019-06-09,7870
F9665,2019-05-05,2019-05-12,6094
F9666,2019-06-01,2019-06-12,5608
F9667,2019-02-22,2019-03-03,6112
F9668,2019-02-20,2019-03-06,16736
F9669,2019-06-09,2019-06-12,8452
F9670,2019-04-11,2019-05-09,9314
F9671,2019-05-16,2019-05-21,3850
F9672,2019-02-28,2019-03-21,5963
F9673,2019-05-15,2019-05-21,9968
F9674,2019-04-22,2019-05-18,9564
F9675,2019-02-08,2019-03-06,6610
F9676,2019-02-14,2019-03-09,5226
F9677,2019-03-08,2019-03-24,14231
F9678,2019-06-12,2019-06-15,13376
F9679,2019-05-11,2019-05-27,6674
F9680,2019-05-21,2019-06-15,7408
F9681,2019-05-09,2019-05-24,15170
F9682,2019-05-13,2019-06-01,3597
F9683,2019-02-27,2019-03-12,12778
F9684,2019-06-02,2019-06-09,7229
F9685,2019-06-03,2019-06-15,8016
F9686,2019-05-08,2019-05-27,4804
F9687,2019-06-02,2019-06-21,8016
F9688,2019-05-17,2019-06-09,5645
F9689,2019-02-18,2019-03-09,22270
F9690,2019-05-21,2019-06-06,14151
F9691,2019-03-29,2019-04-06,5406
F9692,2019-02-25,2019-03-24,5567
F9693,2019-02-27,2019-03-27,6171
F9694,2019-06-09,2019-06-15,4423
F9695,2019-03-10,2019-04-06,5177
F9696,2019-05-24,2019-06-12,6795
F9697,2019-05-14,2019-05-27,3625
F9698,2019-05-10,2019-05-18,12373
F9699,2019-05-05,2019-05-09,4963
F9700,2019-05-13,2019-05-27,2227
F9701,2019-06-06,2019-06-27,11200
F9702,2019-04-26,2019-05-09,7174
F9703,2019-02-20,2019-03-03,13748
F9704,2019-05-03,2019-05-27,9856
F9705,2019-05-05,2019-05-18,15170
F9706,2019-05-28,2019-06-01,6442
F9707,2019-05-04,2019-05-27,12898
F9708,2019-05-12,2019-06-01,7229
F9709,2019-05-04,2019-05-09,13033
F9710,2019-05-08,2019-05-12,10703
F9711,2019-02-26,2019-03-09,6297
F9712,2019-04-27,2019-05-06,9314
F9713,2019-02-20,2019-03-15,6138
F9714,2019-06-21,2019-06-24,6838
F9715,2019-02-22,2019-03-06,52285
F9716,2019-05-31,2019-06-09,13377
F9717,2019-04-23,2019-05-18,10975
F9718,2019-02-13,2019-03-12,13817
F9719,2019-02-24,2019-03-21,7532
F9720,2019-04-21,2019-05-15,10197
F9721,2019-06-04,2019-06-09,9663
F9722,2019-05-06,2019-05-15,13727
F9723,2019-05-07,2019-05-09,8330
F9724,2019-05-18,2019-05-21,4823
F9725,2019-05-13,2019-05-27,6206
F9726,2019-05-14,2019-06-06,10877
F9727,2019-03-04,2019-03-12,13817
F9728,2019-06-23,2019-06-27,6478
F9729,2019-04-02,2019-04-09,8577
F9730,2019-05-08,2019-05-21,16079
F9731,2019-06-12,2019-06-27,11150
F9732,2019-03-03,2019-03-06,15077
F9733,2019-03-13,2019-04-01,7064
F9734,2019-05-08,2019-05-21,9663
F9735,2019-03-03,2019-03-06,11552
F9736,2019-05-23,2019-06-12,10262
F9737,2019-03-30,2019-04-15,5899
F9738,2019-05-07,2019-06-01,13376
F9739,2019-02-21,2019-03-12,13817
F9740,2019-04-08,2019-05-01,8610
F9741,2019-05-07,2019-05-09,12373
F9742,2019-05-06,2019-05-27,5673
F9743,2019-03-23,2019-04-01,7927
F9744,2019-05-26,2019-06-24,10262
F9745,2019-04-14,2019-05-09,12373
F9746,2019-02-16,2019-03-01,12704
F9747,2019-04-20,2019-05-09,6612
F9748,2019-05-16,2019-06-09,4823
F9749,2019-05-18,2019-06-03,10262
F9750,2019-03-18,2019-03-21,6388
F9751,2019-05-02,2019-05-12,3898
F9752,2019-03-10,2019-04-06,5177
F9753,2019-05-27,2019-06-09,10844
F9754,2019-05-16,2019-06-01,4077
F9755,2019-03-17,2019-03-24,14231
F9756,2019-02-19,2019-03-12,13250
F9757,2019-02-13,2019-03-12,13817
F9758,2019-03-03,2019-03-09,6205
F9759,2019-06-11,2019-06-27,12819
F9760,2019-04-04,2019-04-15,4591
F9761,2019-06-19,2019-06-27,3841
F9762,2019-05-22,2019-06-09,3597
F9763,2019-03-25,2019-04-03,4174
F9764,2019-05-01,2019-05-27,6216
F9765,2019-04-21,2019-05-09,10624
F9766,2019-06-12,2019-06-24,6152
F9767,2019-02-17,2019-03-09,6937
F9768,2019-05-20,2019-06-01,8792
F9769,2019-05-03,2019-05-27,7005
F9770,2019-06-04,2019-06-06,5678
F9771,2019-02-14,2019-03-15,7013
F9772,2019-05-11,2019-05-21,16079
F9773,2019-05-31,2019-06-06,10539
F9774,2019-05-03,2019-05-06,11841
F9775,2019-03-13,2019-03-15,10509
F9776,2019-05-19,2019-06-03,3597
F9777,2019-04-24,2019-05-01,15532
F9778,2019-02-22,2019-03-09,14086
F9779,2019-03-02,2019-03-27,5883
F9780,2019-05-17,2019-06-03,7618
F9781,2019-04-27,2019-05-01,9314
F9782,2019-05-29,2019-06-09,13994
F9783,2019-04-14,2019-04-27,5073
F9784,2019-03-05,2019-03-24,3383
F9785,2019-05-02,2019-06-01,16108
F9786,2019-05-09,2019-05-27,6795
F9787,2019-03-18,2019-04-01,12681
F9788,2019-06-08,2019-06-12,10262
F9789,2019-06-04,2019-06-06,8820
F9790,2019-03-02,2019-03-09,10037
F9791,2019-05-31,2019-06-12,11789
F9792,2019-05-04,2019-05-15,7378
F9793,2019-05-01,2019-05-24,4823
F9794,2019-06-19,2019-06-24,6478
F9795,2019-05-07,2019-06-01,13014
F9796,2019-04-24,2019-05-24,10844
F9797,2019-06-04,2019-06-27,7408
F9798,2019-06-15,2019-06-27,9646
F9799,2019-05-02,2019-05-06,3597
F9800,2019-06-08,2019-06-27,3873
F9801,2019-06-07,2019-06-27,7870
F9802,2019-06-02,2019-06-27,13344
F9803,2019-05-19,2019-06-12,3100
F9804,2019-02-28,2019-03-18,4441
F9805,2019-03-19,2019-03-27,6171
F9806,2019-04-20,2019-05-09,10953
F9807,2019-04-18,2019-05-09,14214
F9808,2019-06-08,2019-06-24,6093
F9809,2019-06-22,2019-06-24,12436
F9810,2019-04-27,2019-05-18,15129
F9811,2019-06-02,2019-06-03,13259
F9812,2019-05-10,2019-05-24,15170
F9813,2019-05-03,2019-05-21,14781
F9814,2019-05-02,2019-06-01,6206
F9815,2019-05-06,2019-05-09,3841
F9816,2019-06-01,2019-06-15,14714
F9817,2019-06-03,2019-06-09,6093
F9818,2019-05-25,2019-06-09,8016
F9819,2019-03-19,2019-03-27,5117
F9820,2019-04-13,2019-05-01,8586
F9821,2019-02-09,2019-03-09,13611
F9822,2019-04-15,2019-05-09,6704
F9823,2019-04-25,2019-05-09,4226
F9824,2019-04-01,2019-04-06,4651
F9825,2019-05-08,2019-05-27,3873
F9826,2019-02-27,2019-03-03,7222
F9827,2019-05-07,2019-05-15,13727
F9828,2019-03-16,2019-03-27,10141
F9829,2019-04-13,2019-04-24,3625
F9830,2019-03-31,2019-04-15,6442
F9831,2019-04-26,2019-05-06,7229
F9832,2019-06-20,2019-06-24,6752
F9833,2019-03-06,2019-03-24,13759
F9834,2019-02-14,2019-03-06,14408
F9835,2019-06-06,2019-06-09,13381
F9836,2019-03-02,2019-04-01,9135
F9837,2019-04-19,2019-05-15,6218
F9838,2019-04-11,2019-04-27,4174
F9839,2019-05-15,2019-06-06,6117
F9840,2019-05-07,2019-05-15,10703
F9841,2019-05-25,2019-06-12,12692
F9842,2019-05-22,2019-06-06,10539
F9843,2019-02-28,2019-03-24,11134
F9844,2019-02-25,2019-03-24,4777
F9845,2019-05-06,2019-05-18,12373
F9846,2019-02-18,2019-03-03,11966
F9847,2019-05-05,2019-05-15,5277
F9848,2019-02-10,2019-03-01,17135
F9849,2019-05-09,2019-06-06,14714
F9850,2019-03-06,2019-03-09,6144
F9851,2019-03-15,2019-04-01,5911
F9852,2019-02-11,2019-03-12,12080
F9853,2019-03-23,2019-04-06,4423
F9854,2019-05-19,2019-05-27,7618
F9855,2019-05-25,2019-05-27,3383
F9856,2019-02-21,2019-03-06,12646
F9857,2019-04-26,2019-05-18,7670
F9858,2019-05-10,2019-05-15,4804
F9859,2019-03-10,2019-03-12,11087
F9860,2019-03-28,2019-04-18,7229
F9861,2019-02-26,2019-03-03,7050
F9862,2019-03-08,2019-04-01,12681
F9863,2019-03-16,2019-04-03,4098
F9864,2019-04-17,2019-05-12,3543
F9865,2019-05-16,2019-05-21,14151
F9866,2019-03-19,2019-03-24,13339
F9867,2019-05-23,2019-05-24,9663
F9868,2019-05-16,2019-05-27,12898
F9869,2019-05-23,2019-06-03,8603
F9870,2019-05-15,2019-06-12,13044
F9871,2019-02-06,2019-03-06,4622
F9872,2019-03-09,2019-03-21,13062
F9873,2019-06-08,2019-06-12,11622
F9874,2019-02-24,2019-03-12,11087
F9875,2019-06-13,2019-06-15,11789
F9876,2019-05-03,2019-05-09,9663
F9877,2019-02-20,2019-03-06,19225
F9878,2019-06-15,2019-06-27,5797
F9879,2019-05-28,2019-06-01,9526
F9880,2019-03-21,2019-04-09,7229
F9881,2019-04-02,2019-04-09,10877
F9882,2019-02-08,2019-03-06,13942
F9883,2019-04-16,2019-05-09,3383
F9884,2019-06-08,2019-06-15,10262
F9885,2019-05-04,2019-05-24,11201
F9886,2019-05-20,2019-06-01,10262
F9887,2019-05-10,2019-06-03,10231
F9888,2019-03-13,2019-03-15,9134
F9889,2019-05-13,2019-05-18,5645
F9890,2019-05-24,2019-06-01,14714
F9891,2019-02-07,2019-03-06,12646
F9892,2019-05-20,2019-06-03,12173
F9893,2019-06-02,2019-06-12,2227
F9894,2019-04-20,2019-05-06,10529
F9895,2019-05-10,2019-05-18,7202
F9896,2019-05-11,2019-05-27,7886
F9897,2019-06-04,2019-06-18,2017
F9898,2019-03-31,2019-04-27,6171
F9899,2019-05-29,2019-06-03,4050
F9900,2019-04-30,2019-05-09,8479
F9901,2019-05-05,2019-05-18,4282
F9902,2019-05-23,2019-05-24,9345
F9903,2019-06-13,2019-06-24,6587
F9904,2019-04-20,2019-05-03,2754
F9905,2019-06-10,2019-06-21,3919
F9906,2019-05-24,2019-06-12,10368
F9907,2019-02-07,2019-03-03,11654
F9908,2019-03-18,2019-04-01,4239
F9909,2019-05-11,2019-05-27,6674
F9910,2019-06-06,2019-06-24,7198
F9911,2019-05-15,2019-06-12,5930
F9912,2019-04-27,2019-05-09,7229
F9913,2019-03-18,2019-04-01,10408
F9914,2019-06-07,2019-06-12,12488
F9915,2019-05-30,2019-06-09,3540
F9916,2019-05-18,2019-06-12,8529
F9917,2019-05-30,2019-06-24,13376
F9918,2019-05-17,2019-05-24,8855
F9919,2019-05-06,2019-05-15,14781
F9920,2019-06-09,2019-06-27,5684
F9921,2019-05-02,2019-05-09,13029
F9922,2019-04-09,2019-05-01,15129
F9923,2019-06-05,2019-06-09,8576
F9924,2019-02-26,2019-03-09,11087
F9925,2019-05-20,2019-06-09,5678
F9926,2019-02-25,2019-03-21,12557
F9927,2019-03-16,2019-03-27,3858
F9928,2019-04-18,2019-05-09,12373
F9929,2019-02-21,2019-03-18,4049
F9930,2019-03-02,2019-03-15,21934
F9931,2019-06-23,2019-06-27,5510
F9932,2019-05-24,2019-06-15,6216
F9933,2019-03-27,2019-04-01,2050
F9934,2019-03-09,2019-04-03,2754
F9935,2019-06-15,2019-06-27,3850
F9936,2019-05-04,2019-05-06,3540
F9937,2019-04-21,2019-05-01,9663
F9938,2019-02-11,2019-03-06,9190
F9939,2019-05-04,2019-05-27,12898
F9940,2019-03-29,2019-04-15,4632
F9941,2019-03-18,2019-03-24,2753
F9942,2019-02-12,2019-03-12,12778
F9943,2019-06-04,2019-06-12,12723
F9944,2019-06-12,2019-06-24,4804
F9945,2019-03-21,2019-04-18,4823
F9946,2019-06-12,2019-06-27,6152
F9947,2019-06-01,2019-06-27,6216
F9948,2019-06-02,2019-06-24,6016
F9949,2019-06-12,2019-06-27,11622
F9950,2019-04-28,2019-05-06,10151
F9951,2019-03-06,2019-03-27,12273
F9952,2019-06-05,2019-06-12,12410
F9953,2019-03-04,2019-03-12,12547
F9954,2019-05-23,2019-06-15,10262
F9955,2019-05-07,2019-05-09,14323
F9956,2019-05-27,2019-06-21,3210
F9957,2019-02-03,2019-03-03,16863
F9958,2019-05-20,2019-06-01,8937
F9959,2019-03-22,2019-03-27,10929
F9960,2019-05-13,2019-06-09,6104
F9961,2019-02-21,2019-03-21,5511
F9962,2019-03-13,2019-03-24,13759
F9963,2019-05-14,2019-05-21,11543
F9964,2019-05-07,2019-05-18,13067
F9965,2019-06-13,2019-06-15,10262
F9966,2019-05-13,2019-06-06,13591
F9967,2019-03-12,2019-03-27,10929
F9968,2019-04-12,2019-04-27,7229
F9969,2019-05-14,2019-05-15,6451
F9970,2019-02-03,2019-03-03,7295
F9971,2019-05-27,2019-06-03,3943
F9972,2019-04-17,2019-05-15,3573
F9973,2019-06-02,2019-06-24,9181
F9974,2019-02-18,2019-03-03,24017
F9975,2019-02-28,2019-03-09,17476
F9976,2019-03-10,2019-04-09,4647
F9977,2019-04-30,2019-05-27,6314
F9978,2019-06-02,2019-06-06,13376
F9979,2019-02-24,2019-03-18,12284
F9980,2019-04-13,2019-05-09,7229
F9981,2019-04-02,2019-05-01,9627
F9982,2019-03-24,2019-04-01,9258
F9983,2019-05-23,2019-06-03,3873
F9984,2019-05-04,2019-05-15,3841
F9985,2019-05-26,2019-05-27,10486
F9986,2019-02-27,2019-03-03,17234
F9987,2019-06-03,2019-06-27,6496
F9988,2019-05-07,2019-05-27,9627
F9989,2019-05-28,2019-06-12,8366
F9990,2019-05-25,2019-05-27,15318
F9991,2019-03-05,2019-03-24,9923
F9992,2019-03-16,2019-04-01,6077
F9993,2019-05-23,2019-06-09,4667
F9994,2019-04-25,2019-05-09,8099
F9995,2019-04-27,2019-05-01,2385
F9996,2019-06-16,2019-06-27,15965
F9997,2019-04-30,2019-05-06,10844
F9998,2019-04-12,2019-05-12,6121
F9999,2019-03-26,2019-04-24,3625
F10000,2019-05-19,2019-05-27,8475
F10001,2019-04-28,2019-05-27,12898
F10002,2019-02-10,2019-03-06,10851
F10003,2019-03-18,2019-03-21,5704
F10004,2019-03-12,2019-03-18,11598
F10005,2019-05-24,2019-05-27,9149
F10006,2019-05-21,2019-06-15,4145
F10007,2019-05-08,2019-05-21,6195
F10008,2019-04-15,2019-05-09,6979
F10009,2019-03-08,2019-03-15,7276
F10010,2019-05-12,2019-05-15,4760
F10011,2019-06-08,2019-06-18,11982
F10012,2019-03-06,2019-03-27,5277
F10013,2019-05-24,2019-06-09,8372
F10014,2019-03-31,2019-04-01,4226
F10015,2019-06-11,2019-06-18,3597
F10016,2019-05-19,2019-06-15,7005
F10017,2019-04-09,2019-05-09,8018
F10018,2019-05-13,2019-06-09,10577
F10019,2019-05-14,2019-06-12,11507
F10020,2019-04-19,2019-05-09,9653
F10021,2019-03-12,2019-03-15,4160
F10022,2019-05-08,2019-06-03,14714
F10023,2019-05-04,2019-05-09,5678
F10024,2019-04-24,2019-05-18,13873
F10025,2019-06-04,2019-06-27,11264
F10026,2019-02-25,2019-03-24,11134
F10027,2019-02-21,2019-03-21,6151
F10028,2019-05-15,2019-05-18,10844
F10029,2019-06-02,2019-06-03,13014
F10030,2019-06-07,2019-06-18,4995
F10031,2019-03-24,2019-04-18,4174
F10032,2019-02-28,2019-03-03,12841
F10033,2019-04-23,2019-05-09,13067
F10034,2019-05-26,2019-06-24,10262
F10035,2019-03-19,2019-04-06,4423
F10036,2019-04-21,2019-05-01,8586
F10037,2019-05-06,2019-05-15,9663
F10038,2019-05-28,2019-06-15,6069
F10039,2019-04-25,2019-05-06,4667
F10040,2019-04-16,2019-05-09,12373
F10041,2019-04-23,2019-05-09,13941
F10042,2019-03-26,2019-03-27,3175
F10043,2019-05-30,2019-06-09,8372
F10044,2019-03-19,2019-04-06,5613
F10045,2019-04-29,2019-05-18,7144
F10046,2019-05-16,2019-06-06,14571
F10047,2019-03-21,2019-03-24,5277
F10048,2019-03-09,2019-03-24,2759
F10049,2019-04-19,2019-05-09,5192
F10050,2019-05-24,2019-06-09,14714
F10051,2019-05-13,2019-06-01,10336
F10052,2019-03-14,2019-03-24,31945
F10053,2019-03-10,2019-04-01,7064
F10054,2019-05-30,2019-06-09,14441
F10055,2019-02-27,2019-03-03,17493
F10056,2019-05-20,2019-06-09,10844
F10057,2019-05-27,2019-06-01,2753
F10058,2019-05-20,2019-05-21,12898
F10059,2019-03-17,2019-04-15,7229
F10060,2019-05-09,2019-06-03,8603
F10061,2019-05-14,2019-05-18,15129
F10062,2019-05-22,2019-06-15,18804
F10063,2019-03-27,2019-04-21,7452
F10064,2019-04-05,2019-04-24,3971
F10065,2019-05-15,2019-06-12,3943
F10066,2019-03-01,2019-03-15,9165
F10067,2019-06-14,2019-06-24,13014
F10068,2019-06-18,2019-06-21,3625
F10069,2019-06-05,2019-06-24,10262
F10070,2019-05-02,2019-05-21,14388
F10071,2019-05-25,2019-06-12,15058
F10072,2019-02-20,2019-03-06,14882
F10073,2019-04-03,2019-04-18,4591
F10074,2019-05-08,2019-05-09,3841
F10075,2019-05-08,2019-05-15,14781
F10076,2019-03-29,2019-04-09,3841
F10077,2019-05-29,2019-06-03,13377
F10078,2019-05-16,2019-06-12,13014
F10079,2019-05-17,2019-05-21,14848
F10080,2019-04-26,2019-05-09,4145
F10081,2019-06-09,2019-06-12,3850
F10082,2019-05-02,2019-05-24,10413
F10083,2019-05-30,2019-06-03,6104
F10084,2019-05-05,2019-06-01,3943
F10085,2019-05-27,2019-06-12,8529
F10086,2019-05-31,2019-06-24,10262
F10087,2019-04-28,2019-05-18,14151
F10088,2019-04-24,2019-05-09,5192
F10089,2019-05-08,2019-05-21,9663
F10090,2019-04-17,2019-04-24,4632
F10091,2019-03-14,2019-04-06,5073
F10092,2019-05-20,2019-06-15,9526
F10093,2019-03-26,2019-04-15,4423
F10094,2019-04-20,2019-05-12,2227
F10095,2019-03-06,2019-03-21,5403
F10096,2019-03-03,2019-03-27,3858
F10097,2019-02-08,2019-03-09,18752
F10098,2019-05-08,2019-05-21,9663
F10099,2019-06-20,2019-06-24,12819
F10100,2019-03-23,2019-03-27,6883
F10101,2019-05-23,2019-05-27,7198
F10102,2019-02-26,2019-03-09,7801
F10103,2019-04-04,2019-04-21,4823
F10104,2019-05-02,2019-05-24,9663
F10105,2019-04-15,2019-05-12,12121
F10106,2019-04-22,2019-05-12,8085
F10107,2019-03-01,2019-03-03,8662
F10108,2019-03-09,2019-03-21,6017
F10109,2019-04-12,2019-05-03,3859
F10110,2019-05-05,2019-05-18,7564
F10111,2019-06-13,2019-06-21,3919
F10112,2019-05-05,2019-05-18,15129
F10113,2019-02-17,2019-03-01,26890
F10114,2019-04-02,2019-04-15,5443
F10115,2019-02-07,2019-03-09,6860
F10116,2019-03-04,2019-04-01,13364
F10117,2019-05-04,2019-05-27,12239
F10118,2019-03-13,2019-04-09,4966
F10119,2019-02-04,2019-03-03,6144
F10120,2019-04-17,2019-05-09,12373
F10121,2019-03-15,2019-03-18,10835
F10122,2019-06-02,2019-06-06,7952
F10123,2019-03-28,2019-04-09,3419
F10124,2019-05-10,2019-05-27,10197
F10125,2019-05-29,2019-06-03,5883
F10126,2019-05-15,2019-05-18,4667
F10127,2019-03-04,2019-03-21,6223
F10128,2019-04-15,2019-05-06,7757
F10129,2019-02-23,2019-03-03,11873
F10130,2019-06-03,2019-06-06,10844
F10131,2019-05-10,2019-05-15,7189
F10132,2019-06-24,2019-06-27,10262
F10133,2019-04-10,2019-05-01,5989
F10134,2019-06-18,2019-06-24,2227
F10135,2019-05-14,2019-06-06,4995
F10136,2019-03-13,2019-03-24,14231
F10137,2019-05-14,2019-05-18,10844
F10138,2019-02-03,2019-03-03,5628
F10139,2019-05-10,2019-06-09,10844
F10140,2019-06-11,2019-06-15,8937
F10141,2019-02-19,2019-03-06,5618
F10142,2019-04-03,2019-04-09,6674
F10143,2019-04-12,2019-04-24,3898
F10144,2019-05-18,2019-05-24,10844
F10145,2019-05-23,2019-06-03,13381
F10146,2019-05-15,2019-05-21,11972
F10147,2019-02-23,2019-03-03,17024
F10148,2019-04-02,2019-04-09,7398
F10149,2019-02-13,2019-03-01,17461
F10150,2019-05-19,2019-05-24,13731
F10151,2019-02-17,2019-03-18,13555
F10152,2019-04-13,2019-04-27,4804
F10153,2019-04-30,2019-05-21,16289
F10154,2019-05-11,2019-05-18,7520
F10155,2019-04-20,2019-05-18,7503
F10156,2019-03-01,2019-03-27,8601
F10157,2019-03-17,2019-04-01,7064
F10158,2019-05-04,2019-05-06,5192
F10159,2019-06-06,2019-06-09,9158
F10160,2019-02-22,2019-03-06,24318
F10161,2019-04-30,2019-05-21,7038
F10162,2019-02-28,2019-03-24,7303
F10163,2019-02-28,2019-03-15,8021
F10164,2019-05-10,2019-05-15,14323
F10165,2019-05-13,2019-06-06,10203
F10166,2019-05-17,2019-06-15,7408
F10167,2019-03-11,2019-03-27,2227
F10168,2019-06-05,2019-06-15,16108
F10169,2019-06-01,2019-06-15,10262
F10170,2019-05-21,2019-06-09,14714
F10171,2019-05-15,2019-06-03,10262
F10172,2019-05-05,2019-05-18,7640
F10173,2019-05-20,2019-06-12,8610
F10174,2019-03-19,2019-03-21,12767
F10175,2019-05-18,2019-06-12,6093
F10176,2019-03-31,2019-04-27,6442
F10177,2019-04-15,2019-05-09,4030
F10178,2019-05-16,2019-06-06,7408
F10179,2019-05-27,2019-06-03,10696
F10180,2019-03-02,2019-03-12,6982
F10181,2019-05-14,2019-06-09,2754
F10182,2019-02-08,2019-03-01,23677
F10183,2019-04-16,2019-05-01,13227
F10184,2019-03-07,2019-03-27,2754
F10185,2019-05-08,2019-05-18,6758
F10186,2019-05-17,2019-05-18,6934
F10187,2019-02-20,2019-03-03,18799
F10188,2019-04-16,2019-05-06,5678
F10189,2019-02-09,2019-03-01,27992
F10190,2019-03-27,2019-04-01,4544
F10191,2019-04-06,2019-05-06,7757
F10192,2019-05-14,2019-05-27,6373
F10193,2019-05-25,2019-06-15,13376
F10194,2019-05-23,2019-06-03,5644
F10195,2019-04-28,2019-05-06,13067
F10196,2019-05-08,2019-05-15,6513
F10197,2019-04-16,2019-05-09,4392
F10198,2019-03-02,2019-03-06,4778
F10199,2019-05-12,2019-05-18,10844
F10200,2019-05-09,2019-05-24,12723
F10201,2019-03-16,2019-03-24,11134
F10202,2019-04-11,2019-05-09,7229
F10203,2019-05-25,2019-06-06,10262
F10204,2019-03-10,2019-03-24,4778
F10205,2019-03-01,2019-03-15,8033
F10206,2019-05-09,2019-05-27,8425
F10207,2019-05-13,2019-06-03,10919
F10208,2019-03-03,2019-03-06,15411
F10209,2019-06-09,2019-06-12,10975
F10210,2019-03-05,2019-03-24,6535
F10211,2019-04-10,2019-05-09,8355
F10212,2019-06-03,2019-06-18,3543
F10213,2019-03-18,2019-03-24,12102
F10214,2019-04-03,2019-05-01,9314
F10215,2019-04-26,2019-05-18,7503
F10216,2019-02-05,2019-03-03,9748
F10217,2019-06-03,2019-06-27,4804
F10218,2019-05-08,2019-05-09,8586
F10219,2019-06-06,2019-06-24,13882
F10220,2019-05-01,2019-05-21,7229
F10221,2019-03-16,2019-03-24,2575
F10222,2019-05-20,2019-05-21,3943
